Sinais,X_1,Y_1,X_2,Y_2,X_3,Y_3,X_4,Y_4,X_5,Y_5,X_6,Y_6,X_7,Y_7,X_8,Y_8,X_9,Y_9,X_10,Y_10,X_11,Y_11,X_12,Y_12,X_13,Y_13,X_14,Y_14,X_15,Y_15,X_16,Y_16,X_17,Y_17,X_18,Y_18,X_19,Y_19,X_20,Y_20,X_21,Y_21,X_22,Y_22,X_23,Y_23,X_24,Y_24,THD,THD_Classificacao
Sinal_105,0.0,0.0,0.000718,187.856948,0.001437,178.835595,0.002155,279.994656,0.002874,305.414708,0.003592,374.968428,0.00431,397.355507,0.005029,348.145686,0.005747,323.0973,0.006466,243.960465,0.007184,151.358682,0.007902,41.511348,0.008621,-25.527424,0.009339,-128.565462,0.010057,-227.035095,0.010776,-310.422004,0.011494,-344.90716,0.012213,-385.695063,0.012931,-391.834201,0.013649,-310.562779,0.014368,-293.792302,0.015086,-192.342292,0.015805,-188.227585,0.016523,-58.511826,0.10729039990712451,Crítico
Sinal_106,0.0,0.0,0.000718,185.913428,0.001437,194.749348,0.002155,294.787473,0.002874,355.833114,0.003592,359.025299,0.00431,372.020889,0.005029,351.088096,0.005747,292.752592,0.006466,226.810397,0.007184,168.357855,0.007902,68.335651,0.008621,-45.569309,0.009339,-151.787286,0.010057,-216.362226,0.010776,-278.181784,0.011494,-342.380569,0.012213,-370.94084,0.012931,-362.435991,0.013649,-356.124052,0.014368,-316.840746,0.015086,-205.426032,0.015805,-192.7625,0.016523,-53.303372,0.10429102029385058,Crítico
Sinal_107,0.0,0.0,0.000718,169.513381,0.001437,182.03671,0.002155,283.208074,0.002874,320.812606,0.003592,387.686954,0.00431,374.776303,0.005029,340.66038,0.005747,308.786322,0.006466,250.941764,0.007184,180.956745,0.007902,37.566834,0.008621,-20.561863,0.009339,-152.058473,0.010057,-243.919768,0.010776,-294.566685,0.011494,-339.566675,0.012213,-362.700157,0.012931,-396.536636,0.013649,-329.998889,0.014368,-296.695887,0.015086,-197.937697,0.015805,-172.819753,0.016523,-51.460675,0.0896118094800652,Precário
Sinal_108,0.0,0.0,0.000718,157.123935,0.001437,213.970094,0.002155,302.274348,0.002874,338.74325,0.003592,361.604801,0.00431,373.339815,0.005029,341.419806,0.005747,312.955978,0.006466,236.711236,0.007184,146.296466,0.007902,61.606926,0.008621,-41.841082,0.009339,-130.299101,0.010057,-217.350961,0.010776,-302.457369,0.011494,-336.332928,0.012213,-368.120219,0.012931,-368.202463,0.013649,-340.901574,0.014368,-316.133769,0.015086,-229.279528,0.015805,-171.390096,0.016523,-40.64014,0.07609014076726422,Adequado
Sinal_109,0.0,0.0,0.000718,190.777832,0.001437,201.786192,0.002155,272.862864,0.002874,340.487713,0.003592,356.549903,0.00431,354.347107,0.005029,364.74637,0.005747,320.815146,0.006466,248.072119,0.007184,165.069389,0.007902,43.007324,0.008621,-26.021504,0.009339,-139.933014,0.010057,-235.869713,0.010776,-304.656651,0.011494,-362.952623,0.012213,-355.742162,0.012931,-356.456389,0.013649,-346.479099,0.014368,-291.455256,0.015086,-208.078744,0.015805,-200.009907,0.016523,-53.15393,0.10505939351221012,Crítico
Sinal_110,0.0,0.0,0.000718,173.061133,0.001437,204.362128,0.002155,296.227738,0.002874,326.814098,0.003592,380.070445,0.00431,376.017326,0.005029,332.238022,0.005747,302.217002,0.006466,232.532569,0.007184,178.088147,0.007902,73.171739,0.008621,-48.637676,0.009339,-161.84225,0.010057,-221.805235,0.010776,-288.889141,0.011494,-329.086,0.012213,-364.319053,0.012931,-389.23597,0.013649,-332.980222,0.014368,-308.379597,0.015086,-219.622315,0.015805,-181.495131,0.016523,-49.285007,0.0936152879024127,Precário
Sinal_111,0.0,0.0,0.000718,150.014636,0.001437,193.539153,0.002155,296.201754,0.002874,337.14421,0.003592,362.300423,0.00431,382.365827,0.005029,354.22387,0.005747,301.9176,0.006466,232.73385,0.007184,164.78118,0.007902,63.837477,0.008621,-42.307696,0.009339,-147.052375,0.010057,-220.294678,0.010776,-287.931498,0.011494,-346.159323,0.012213,-379.214034,0.012931,-370.176429,0.013649,-339.173708,0.014368,-312.463261,0.015086,-210.272132,0.015805,-160.179733,0.016523,-41.048695,0.06225787507576745,Adequado
Sinal_112,0.0,0.0,0.000718,177.978952,0.001437,184.207352,0.002155,285.012182,0.002874,338.668381,0.003592,386.252602,0.00431,401.778399,0.005029,331.596295,0.005747,284.049293,0.006466,239.795847,0.007184,155.181948,0.007902,44.793637,0.008621,-28.112349,0.009339,-132.053418,0.010057,-227.484181,0.010776,-276.388479,0.011494,-319.326212,0.012213,-390.521803,0.012931,-397.897725,0.013649,-343.977604,0.014368,-304.073396,0.015086,-196.479478,0.015805,-182.724999,0.016523,-52.451236,0.10271052265190998,Crítico
Sinal_113,0.0,0.0,0.000718,178.828683,0.001437,200.766962,0.002155,317.980448,0.002874,330.329086,0.003592,363.87819,0.00431,364.307745,0.005029,335.967433,0.005747,326.816799,0.006466,236.089234,0.007184,146.703145,0.007902,47.080681,0.008621,-30.055721,0.009339,-127.090583,0.010057,-217.473591,0.010776,-313.060968,0.011494,-338.278089,0.012213,-354.069519,0.012931,-373.313509,0.013649,-329.724566,0.014368,-331.217035,0.015086,-220.115557,0.015805,-183.457967,0.016523,-53.684168,0.10506975706213749,Crítico
Sinal_114,0.0,0.0,0.000718,168.014434,0.001437,194.555505,0.002155,284.788529,0.002874,345.264531,0.003592,364.605884,0.00431,369.825206,0.005029,355.222731,0.005747,294.86745,0.006466,247.947063,0.007184,175.440602,0.007902,41.914313,0.008621,-24.595035,0.009339,-147.980065,0.010057,-241.083413,0.010776,-281.449446,0.011494,-347.089143,0.012213,-368.789414,0.012931,-367.333391,0.013649,-349.934546,0.014368,-303.426315,0.015086,-206.379016,0.015805,-177.32398,0.016523,-46.6243,0.08249796711607164,Precário
Sinal_115,0.0,0.0,0.000718,153.174668,0.001437,178.742679,0.002155,292.18203,0.002874,333.634963,0.003592,358.801969,0.00431,372.786696,0.005029,355.495116,0.005747,334.193032,0.006466,231.781878,0.007184,155.802608,0.007902,78.395693,0.008621,-54.175245,0.009339,-144.751823,0.010057,-211.403735,0.010776,-318.719631,0.011494,-355.278119,0.012213,-368.120994,0.012931,-366.815368,0.013649,-334.774389,0.014368,-310.344194,0.015086,-195.72124,0.015805,-159.187056,0.016523,-44.506001,0.07170943959495978,Adequado
Sinal_116,0.0,0.0,0.000718,163.980277,0.001437,201.157628,0.002155,308.144058,0.002874,318.004708,0.003592,384.488696,0.00431,380.524761,0.005029,339.890634,0.005747,301.970343,0.006466,225.551917,0.007184,168.26668,0.007902,47.412008,0.008621,-28.732236,0.009339,-146.269889,0.010057,-216.956037,0.010776,-284.615455,0.011494,-337.962775,0.012213,-367.584563,0.012931,-396.36772,0.013649,-323.795586,0.014368,-316.971057,0.015086,-221.875758,0.015805,-170.366422,0.016523,-48.454624,0.08912266753721682,Precário
Sinal_117,0.0,0.0,0.000718,160.115834,0.001437,180.759984,0.002155,296.175974,0.002874,341.550441,0.003592,358.271534,0.00431,383.377436,0.005029,351.953772,0.005747,308.990292,0.006466,243.654536,0.007184,152.117012,0.007902,47.785428,0.008621,-30.662528,0.009339,-130.397864,0.010057,-227.834389,0.010776,-297.889985,0.011494,-344.134664,0.012213,-380.11574,0.012931,-366.859204,0.013649,-341.045151,0.014368,-316.169458,0.015086,-196.828836,0.015805,-165.89847,0.016523,-46.600371,0.07414829824291481,Adequado
Sinal_118,0.0,0.0,0.000718,174.199513,0.001437,192.739567,0.002155,303.037428,0.002874,341.208221,0.003592,351.695518,0.00431,381.761677,0.005029,361.651608,0.005747,304.588894,0.006466,224.231271,0.007184,150.47581,0.007902,55.008432,0.008621,-36.123524,0.009339,-132.796091,0.010057,-209.934044,0.010776,-288.487693,0.011494,-353.591852,0.012213,-381.193087,0.012931,-360.038228,0.013649,-339.102481,0.014368,-321.834443,0.015086,-207.764529,0.015805,-180.535493,0.016523,-50.522149,0.09218179295399333,Precário
Sinal_119,0.0,0.0,0.000718,166.269763,0.001437,203.468305,0.002155,277.693278,0.002874,344.836439,0.003592,355.806836,0.00431,370.430043,0.005029,369.282476,0.005747,301.196415,0.006466,228.793878,0.007184,172.434468,0.007902,70.822576,0.008621,-47.311414,0.009339,-155.865527,0.010057,-218.789626,0.010776,-283.842286,0.011494,-360.906205,0.012213,-373.788092,0.012931,-357.437867,0.013649,-349.596872,0.014368,-296.162483,0.015086,-212.450011,0.015805,-179.556879,0.016523,-43.334951,0.0806106071909128,Precário
Sinal_120,0.0,0.0,0.000718,173.709502,0.001437,171.222381,0.002155,280.187011,0.002874,340.150444,0.003592,370.802169,0.00431,388.580756,0.005029,354.032628,0.005747,310.647473,0.006466,225.133657,0.007184,156.334515,0.007902,70.659378,0.008621,-48.04437,0.009339,-142.834077,0.010057,-209.097499,0.010776,-295.71659,0.011494,-347.661881,0.012213,-382.987117,0.012931,-379.702913,0.013649,-343.273198,0.014368,-302.143196,0.015086,-183.438904,0.015805,-176.45957,0.016523,-52.233734,0.08809601940009415,Precário
Sinal_121,0.0,0.0,0.000718,176.947474,0.001437,178.954392,0.002155,268.039642,0.002874,331.114442,0.003592,371.575717,0.00431,397.612514,0.005029,353.167703,0.005747,311.377434,0.006466,230.905948,0.007184,152.336772,0.007902,72.886143,0.008621,-50.236604,0.009339,-139.446869,0.010057,-212.515745,0.010776,-299.256645,0.011494,-344.652835,0.012213,-391.698713,0.012931,-382.4469,0.013649,-336.492816,0.014368,-288.282601,0.015086,-187.75118,0.015805,-182.503914,0.016523,-51.218499,0.0902757194044751,Precário
Sinal_122,0.0,0.0,0.000718,164.480282,0.001437,187.497631,0.002155,300.357151,0.002874,340.33074,0.003592,367.567648,0.00431,372.18428,0.005029,368.885876,0.005747,306.707448,0.006466,214.116161,0.007184,155.267961,0.007902,42.081557,0.008621,-25.270927,0.009339,-134.139806,0.010057,-204.579689,0.010776,-283.937947,0.011494,-365.549655,0.012213,-370.032848,0.012931,-372.882975,0.013649,-343.044985,0.014368,-317.289792,0.015086,-204.901288,0.015805,-169.843553,0.016523,-48.584576,0.08601552911354389,Precário
Sinal_123,0.0,0.0,0.000718,184.817054,0.001437,167.55482,0.002155,283.751538,0.002874,321.56,0.003592,370.40094,0.00431,369.184257,0.005029,359.394033,0.005747,339.756768,0.006466,235.735434,0.007184,157.125934,0.007902,45.778857,0.008621,-28.202448,0.009339,-136.052115,0.010057,-219.800916,0.010776,-320.255056,0.011494,-363.818987,0.012213,-361.152227,0.012931,-379.600855,0.013649,-325.866186,0.014368,-301.391011,0.015086,-182.421969,0.015805,-182.58072,0.016523,-59.237822,0.10389491757680462,Crítico
Sinal_124,0.0,0.0,0.000718,175.442051,0.001437,203.933609,0.002155,284.447891,0.002874,332.500103,0.003592,385.708229,0.00431,377.534619,0.005029,357.392415,0.005747,290.335402,0.006466,218.167748,0.007184,168.767235,0.007902,42.958515,0.008621,-25.207294,0.009339,-145.361774,0.010057,-213.244883,0.010776,-269.753912,0.011494,-351.689634,0.012213,-371.377831,0.012931,-390.993372,0.013649,-342.323454,0.014368,-297.680971,0.015086,-216.371753,0.015805,-184.581226,0.016523,-49.376973,0.09484591958155214,Precário
Sinal_125,0.0,0.0,0.000718,176.032709,0.001437,189.515342,0.002155,310.930272,0.002874,329.469174,0.003592,373.961373,0.00431,364.463349,0.005029,326.177973,0.005747,321.394867,0.006466,254.445117,0.007184,161.025206,0.007902,35.975131,0.008621,-20.651902,0.009339,-134.42136,0.010057,-239.706885,0.010776,-310.995331,0.011494,-328.238161,0.012213,-351.078758,0.012931,-383.355298,0.013649,-331.319731,0.014368,-325.015221,0.015086,-209.115086,0.015805,-178.320688,0.016523,-54.311021,0.1031973888159607,Crítico
Sinal_126,0.0,0.0,0.000718,188.606228,0.001437,187.798765,0.002155,306.137877,0.002874,339.254886,0.003592,368.758898,0.00431,371.523791,0.005029,346.831468,0.005747,305.072321,0.006466,221.544708,0.007184,166.127582,0.007902,58.246514,0.008621,-37.406043,0.009339,-147.992385,0.010057,-211.118583,0.010776,-287.016178,0.011494,-344.419908,0.012213,-364.131181,0.012931,-376.597305,0.013649,-339.914279,0.014368,-323.93886,0.015086,-203.864194,0.015805,-190.086412,0.016523,-58.170676,0.10663331429151737,Crítico
Sinal_127,0.0,0.0,0.000718,175.7314,0.001437,198.271976,0.002155,278.11489,0.002874,329.147194,0.003592,348.846641,0.00431,387.65612,0.005029,375.749618,0.005747,306.99054,0.006466,227.680505,0.007184,158.643482,0.007902,63.795811,0.008621,-42.637564,0.009339,-142.062923,0.010057,-214.236333,0.010776,-290.016223,0.011494,-365.645465,0.012213,-390.678619,0.012931,-357.182679,0.013649,-331.315898,0.014368,-295.469716,0.015086,-207.575551,0.015805,-185.755737,0.016523,-48.249018,0.08975396261228043,Precário
Sinal_128,0.0,0.0,0.000718,163.878539,0.001437,202.097223,0.002155,277.508594,0.002874,325.89723,0.003592,361.400367,0.00431,383.387214,0.005029,337.759737,0.005747,324.691179,0.006466,266.592497,0.007184,145.508851,0.007902,52.396761,0.008621,-35.177574,0.009339,-124.331787,0.010057,-243.402973,0.010776,-321.234326,0.011494,-331.517438,0.012213,-376.869621,0.012931,-371.063196,0.013649,-330.539067,0.014368,-292.730748,0.015086,-212.584685,0.015805,-176.446489,0.016523,-43.218009,0.08047109857974306,Precário
Sinal_129,0.0,0.0,0.000718,159.424919,0.001437,179.710013,0.002155,284.891134,0.002874,321.599172,0.003592,383.809557,0.00431,363.356377,0.005029,343.244996,0.005747,335.333735,0.006466,248.87964,0.007184,164.88955,0.007902,43.065149,0.008621,-25.807128,0.009339,-140.693562,0.010057,-234.10494,0.010776,-319.87176,0.011494,-348.479226,0.012213,-351.363182,0.012931,-390.989828,0.013649,-330.306989,0.014368,-298.363674,0.015086,-197.157597,0.015805,-163.421177,0.016523,-48.077306,0.07982855167194113,Adequado
Sinal_130,0.0,0.0,0.000718,151.609309,0.001437,195.76696,0.002155,290.178413,0.002874,318.252464,0.003592,376.236272,0.00431,355.157545,0.005029,365.286815,0.005747,332.688452,0.006466,226.507793,0.007184,172.202418,0.007902,50.810735,0.008621,-31.0084,0.009339,-151.222638,0.010057,-216.497268,0.010776,-308.270381,0.011494,-371.492724,0.012213,-348.793491,0.012931,-380.75088,0.013649,-327.479518,0.014368,-299.744703,0.015086,-214.413464,0.015805,-160.038424,0.016523,-43.266723,0.07394800188126316,Adequado
Sinal_131,0.0,0.0,0.000718,169.749055,0.001437,197.240332,0.002155,287.323431,0.002874,314.235369,0.003592,378.301446,0.00431,375.585798,0.005029,351.285721,0.005747,308.907472,0.006466,246.853853,0.007184,173.632497,0.007902,30.116248,0.008621,-15.126601,0.009339,-143.69283,0.010057,-239.696416,0.010776,-292.816294,0.011494,-349.096397,0.012213,-366.881983,0.012931,-387.710163,0.013649,-322.530944,0.014368,-297.586598,0.015086,-213.017728,0.015805,-176.520955,0.016523,-49.497546,0.08774448169473824,Precário
Sinal_132,0.0,0.0,0.000718,158.555877,0.001437,186.707727,0.002155,284.14605,0.002874,336.730081,0.003592,384.274331,0.00431,380.542069,0.005029,355.364101,0.005747,292.996928,0.006466,222.887534,0.007184,175.810899,0.007902,55.681557,0.008621,-34.872391,0.009339,-154.96931,0.010057,-217.089036,0.010776,-274.133103,0.011494,-349.177619,0.012213,-374.159957,0.012931,-390.168145,0.013649,-344.973082,0.014368,-300.265274,0.015086,-201.746942,0.015805,-165.894935,0.016523,-45.40027,0.07614325847588027,Adequado
Sinal_133,0.0,0.0,0.000718,146.474473,0.001437,205.360013,0.002155,282.683262,0.002874,318.327066,0.003592,376.212626,0.00431,364.627994,0.005029,340.868918,0.005747,315.538329,0.006466,258.999893,0.007184,189.665781,0.007902,59.400738,0.008621,-37.44165,0.009339,-165.449781,0.010057,-249.713617,0.010776,-303.59278,0.011494,-340.079892,0.012213,-355.957228,0.012931,-382.265098,0.013649,-328.322896,0.014368,-292.032358,0.015086,-221.187156,0.015805,-159.762359,0.016523,-38.366183,0.07016682399096756,Adequado
Sinal_134,0.0,0.0,0.000718,182.67235,0.001437,213.9209,0.002155,296.374795,0.002874,323.346219,0.003592,360.29777,0.00431,386.917291,0.005029,339.537096,0.005747,296.018925,0.006466,248.187826,0.007184,166.201367,0.007902,53.770674,0.008621,-34.575442,0.009339,-143.768072,0.010057,-235.865692,0.010776,-287.521701,0.011494,-329.772986,0.012213,-380.589888,0.012931,-371.952566,0.013649,-325.427493,0.014368,-308.883497,0.015086,-226.371837,0.015805,-193.153702,0.016523,-50.58677,0.10072955084827051,Crítico
Sinal_135,0.0,0.0,0.000718,165.960794,0.001437,183.639157,0.002155,298.527682,0.002874,348.915162,0.003592,376.519228,0.00431,360.323929,0.005029,347.80551,0.005747,307.535531,0.006466,239.025693,0.007184,163.166096,0.007902,31.038626,0.008621,-16.460351,0.009339,-135.501775,0.010057,-229.838958,0.010776,-291.069667,0.011494,-346.643164,0.012213,-354.074425,0.012931,-378.857234,0.013649,-353.360647,0.014368,-317.190896,0.015086,-200.520145,0.015805,-170.420174,0.016523,-49.519879,0.08770540807281356,Precário
Sinal_136,0.0,0.0,0.000718,172.458015,0.001437,196.270061,0.002155,274.363895,0.002874,314.750404,0.003592,373.024825,0.00431,379.553402,0.005029,345.383818,0.005747,310.864194,0.006466,258.567571,0.007184,181.005888,0.007902,50.813205,0.008621,-31.280337,0.009339,-155.225076,0.010057,-248.546899,0.010776,-299.88877,0.011494,-340.882122,0.012213,-371.515073,0.012931,-382.731646,0.013649,-323.155446,0.014368,-286.805374,0.015086,-207.967653,0.015805,-180.779834,0.016523,-48.834596,0.08733138124216609,Precário
Sinal_137,0.0,0.0,0.000718,157.60976,0.001437,186.786752,0.002155,294.6201,0.002874,325.849711,0.003592,352.037198,0.00431,379.562434,0.005029,364.051315,0.005747,326.082127,0.006466,240.213629,0.007184,149.487656,0.007902,48.955558,0.008621,-31.572517,0.009339,-129.243732,0.010057,-222.551645,0.010776,-311.127299,0.011494,-360.249941,0.012213,-377.57232,0.012931,-361.966408,0.013649,-326.067604,0.014368,-310.466581,0.015086,-203.663818,0.015805,-164.556221,0.016523,-45.369754,0.07293136050211507,Adequado
Sinal_138,0.0,0.0,0.000718,168.961122,0.001437,213.566787,0.002155,279.674736,0.002874,326.30935,0.003592,377.604607,0.00431,366.399358,0.005029,355.464576,0.005747,310.285895,0.006466,227.398446,0.007184,171.718965,0.007902,61.211819,0.008621,-39.529967,0.009339,-153.087469,0.010057,-217.46819,0.010776,-291.42845,0.011494,-353.876003,0.012213,-360.895151,0.012931,-381.597169,0.013649,-336.826945,0.014368,-290.717946,0.015086,-224.909337,0.015805,-182.117527,0.016523,-44.872218,0.0823484637875055,Precário
Sinal_139,0.0,0.0,0.000718,171.865248,0.001437,192.459215,0.002155,274.634532,0.002874,318.769417,0.003592,359.804344,0.00431,381.772023,0.005029,362.897412,0.005747,323.542832,0.006466,240.601635,0.007184,161.675899,0.007902,62.105909,0.008621,-41.163434,0.009339,-143.68765,0.010057,-224.659162,0.010776,-308.621165,0.011494,-358.727647,0.012213,-378.713323,0.012931,-369.378691,0.013649,-323.912562,0.014368,-289.619552,0.015086,-203.466733,0.015805,-180.084044,0.016523,-48.479238,0.08092712800010242,Precário
Sinal_140,0.0,0.0,0.000718,169.907858,0.001437,196.918555,0.002155,285.058593,0.002874,330.39398,0.003592,379.644162,0.00431,381.333152,0.005029,340.289805,0.005747,325.191654,0.006466,235.571404,0.007184,131.139441,0.007902,46.873705,0.008621,-31.064301,0.009339,-113.297061,0.010057,-212.825078,0.010776,-313.8276,0.011494,-338.499843,0.012213,-370.979468,0.012931,-388.574741,0.013649,-337.103521,0.014368,-300.033087,0.015086,-209.798883,0.015805,-178.641605,0.016523,-47.758901,0.08794532289524916,Precário
Sinal_141,0.0,0.0,0.000718,166.611054,0.001437,184.295872,0.002155,285.014466,0.002874,308.713304,0.003592,379.262292,0.00431,385.708939,0.005029,365.191399,0.005747,317.801005,0.006466,215.561527,0.007184,169.024826,0.007902,60.162919,0.008621,-38.493764,0.009339,-151.977901,0.010057,-205.608237,0.010776,-294.599417,0.011494,-364.652965,0.012213,-377.126067,0.012931,-391.697931,0.013649,-316.355105,0.014368,-296.118119,0.015086,-201.369328,0.015805,-170.335554,0.016523,-50.474168,0.08677254571014008,Precário
Sinal_142,0.0,0.0,0.000718,169.272168,0.001437,196.658965,0.002155,274.538509,0.002874,330.313348,0.003592,379.047346,0.00431,367.167802,0.005029,350.501903,0.005747,300.077114,0.006466,244.135724,0.007184,194.009684,0.007902,58.490449,0.008621,-36.229364,0.009339,-169.82127,0.010057,-239.913734,0.010776,-284.023261,0.011494,-346.703498,0.012213,-361.309248,0.012931,-382.760262,0.013649,-340.53251,0.014368,-288.997703,0.015086,-207.9981,0.015805,-178.525939,0.016523,-47.251133,0.08662419041008446,Precário
Sinal_143,0.0,0.0,0.000718,186.490989,0.001437,199.889668,0.002155,284.435826,0.002874,317.861059,0.003592,353.173012,0.00431,380.761004,0.005029,358.205065,0.005747,323.333038,0.006466,230.987975,0.007184,164.729755,0.007902,81.306046,0.008621,-55.92508,0.009339,-153.127537,0.010057,-213.94597,0.010776,-307.866069,0.011494,-354.571282,0.012213,-377.090842,0.012931,-364.279586,0.013649,-319.983129,0.014368,-298.969217,0.015086,-210.670114,0.015805,-193.800607,0.016523,-53.469363,0.10153919379735786,Crítico
Sinal_144,0.0,0.0,0.000718,170.432512,0.001437,154.408583,0.002155,291.37149,0.002874,339.874986,0.003592,367.455972,0.00431,370.790373,0.005029,352.648207,0.005747,326.05234,0.006466,236.202099,0.007184,169.063621,0.007902,62.465353,0.008621,-40.71038,0.009339,-151.004539,0.010057,-222.256425,0.010776,-309.161379,0.011494,-353.229751,0.012213,-363.862006,0.012931,-375.11253,0.013649,-340.659696,0.014368,-314.165047,0.015086,-171.695215,0.015805,-167.232115,0.016523,-55.38837,0.09249191057898791,Precário
Sinal_145,0.0,0.0,0.000718,145.110235,0.001437,187.839595,0.002155,297.657315,0.002874,341.191726,0.003592,359.731529,0.00431,380.090117,0.005029,347.831065,0.005747,315.204308,0.006466,241.938533,0.007184,150.519819,0.007902,60.734971,0.008621,-40.955508,0.009339,-133.252803,0.010057,-223.177683,0.010776,-304.824387,0.011494,-341.585998,0.012213,-375.927638,0.012931,-367.573307,0.013649,-341.719064,0.014368,-315.707639,0.015086,-205.243426,0.015805,-154.774211,0.016523,-39.801332,0.0582005260832558,Adequado
Sinal_146,0.0,0.0,0.000718,172.78251,0.001437,186.746395,0.002155,295.337413,0.002874,338.997396,0.003592,357.935494,0.00431,391.82407,0.005029,352.279229,0.005747,302.232955,0.006466,227.595537,0.007184,153.788098,0.007902,68.741712,0.008621,-46.845363,0.009339,-139.513661,0.010057,-211.561172,0.010776,-289.6401,0.011494,-342.421752,0.012213,-388.274182,0.012931,-368.613715,0.013649,-338.031526,0.014368,-315.066804,0.015086,-200.641611,0.015805,-178.630317,0.016523,-50.212587,0.08804172733510848,Precário
Sinal_147,0.0,0.0,0.000718,159.326347,0.001437,190.411268,0.002155,302.678627,0.002874,341.713957,0.003592,363.763096,0.00431,378.891887,0.005029,329.035635,0.005747,313.568977,0.006466,254.669615,0.007184,150.18331,0.007902,54.903623,0.008621,-36.593762,0.009339,-130.153279,0.010057,-234.682015,0.010776,-308.334647,0.011494,-323.307358,0.012213,-370.306331,0.012931,-372.866331,0.013649,-341.55162,0.014368,-320.796702,0.015086,-207.252405,0.015805,-167.111951,0.016523,-45.248571,0.07981503292035182,Adequado
Sinal_148,0.0,0.0,0.000718,168.962681,0.001437,178.400331,0.002155,289.36555,0.002874,333.987369,0.003592,373.573913,0.00431,370.999508,0.005029,348.275162,0.005747,317.821394,0.006466,232.062809,0.007184,172.187978,0.007902,67.733025,0.008621,-44.645439,0.009339,-155.443382,0.010057,-219.486048,0.010776,-301.125987,0.011494,-347.787199,0.012213,-363.03564,0.012931,-380.706256,0.013649,-338.42363,0.014368,-307.110972,0.015086,-194.034572,0.015805,-172.194085,0.016523,-51.050534,0.08204146118648166,Precário
Sinal_149,0.0,0.0,0.000718,159.659654,0.001437,195.657119,0.002155,274.845667,0.002874,335.336122,0.003592,361.128385,0.00431,379.479195,0.005029,347.224719,0.005747,305.148017,0.006466,254.295523,0.007184,178.581371,0.007902,74.488941,0.008621,-50.251547,0.009339,-160.248021,0.010057,-241.158349,0.010776,-296.646219,0.011494,-338.326299,0.012213,-376.632806,0.012931,-367.381988,0.013649,-340.370539,0.014368,-292.535232,0.015086,-205.969158,0.015805,-171.716612,0.016523,-42.171099,0.07176112604003011,Adequado
Sinal_150,0.0,0.0,0.000718,179.636477,0.001437,197.552541,0.002155,293.389991,0.002874,314.932212,0.003592,385.941233,0.00431,394.930246,0.005029,345.567541,0.005747,302.211055,0.006466,222.049713,0.007184,151.355346,0.007902,41.691161,0.008621,-25.346108,0.009339,-130.092072,0.010057,-209.873023,0.010776,-285.746619,0.011494,-340.628051,0.012213,-382.627403,0.012931,-400.080831,0.013649,-321.787489,0.014368,-304.252584,0.015086,-213.300365,0.015805,-184.723271,0.016523,-53.473746,0.10150754845600111,Crítico
Sinal_151,0.0,0.0,0.000718,205.317924,0.001437,188.661809,0.002155,287.679721,0.002874,356.689363,0.003592,362.80633,0.00431,373.81595,0.005029,338.009577,0.005747,303.615597,0.006466,239.214951,0.007184,152.880797,0.007902,60.40757,0.008621,-40.537424,0.009339,-135.206462,0.010057,-222.407832,0.010776,-294.286983,0.011494,-330.818937,0.012213,-369.103597,0.012931,-367.473111,0.013649,-357.066481,0.014368,-312.359234,0.015086,-195.859101,0.015805,-208.838429,0.016523,-60.842068,0.12057191750859776,Crítico
Sinal_152,0.0,0.0,0.000718,181.394808,0.001437,186.399794,0.002155,283.229634,0.002874,340.948136,0.003592,356.982092,0.00431,361.670668,0.005029,358.126642,0.005747,315.577254,0.006466,249.259232,0.007184,173.547232,0.007902,49.711035,0.008621,-30.752984,0.009339,-149.218732,0.010057,-238.488107,0.010776,-300.767485,0.011494,-355.124113,0.012213,-360.673698,0.012931,-360.092534,0.013649,-343.840425,0.014368,-303.234565,0.015086,-197.340595,0.015805,-186.65714,0.016523,-53.065672,0.09376826503657926,Precário
Sinal_153,0.0,0.0,0.000718,156.755275,0.001437,207.549099,0.002155,281.61006,0.002874,346.186235,0.003592,365.133364,0.00431,373.501608,0.005029,354.781869,0.005747,290.222066,0.006466,232.927269,0.007184,180.894811,0.007902,76.078814,0.008621,-51.020839,0.009339,-164.223986,0.010057,-224.69332,0.010776,-276.102988,0.011494,-344.834232,0.012213,-373.19152,0.012931,-367.352961,0.013649,-352.280644,0.014368,-298.61423,0.015086,-218.249586,0.015805,-171.928274,0.016523,-39.483355,0.0759977786499966,Adequado
Sinal_154,0.0,0.0,0.000718,180.622065,0.001437,201.302344,0.002155,295.474219,0.002874,312.49764,0.003592,375.070695,0.00431,387.042546,0.005029,331.763567,0.005747,317.274398,0.006466,237.817531,0.007184,159.526341,0.007902,66.836721,0.008621,-44.908664,0.009339,-143.802981,0.010057,-220.299062,0.010776,-306.370115,0.011494,-329.426115,0.012213,-373.455001,0.012931,-389.779628,0.013649,-316.91826,0.014368,-306.324815,0.015086,-216.566061,0.015805,-186.822272,0.016523,-52.962418,0.09874370866769,Precário
