Sinais,X_1,Y_1,X_2,Y_2,X_3,Y_3,X_4,Y_4,X_5,Y_5,X_6,Y_6,X_7,Y_7,X_8,Y_8,X_9,Y_9,X_10,Y_10,X_11,Y_11,X_12,Y_12,X_13,Y_13,X_14,Y_14,X_15,Y_15,X_16,Y_16,X_17,Y_17,X_18,Y_18,X_19,Y_19,X_20,Y_20,X_21,Y_21,X_22,Y_22,X_23,Y_23,X_24,Y_24,THD,THD_Classificacao
Sinal_136,0.0,0.0,0.000718,157.077033,0.001437,202.542382,0.002155,293.035276,0.002874,300.448757,0.003592,360.35133,0.00431,382.667751,0.005029,356.148835,0.005747,328.979118,0.006466,240.859379,0.007184,165.840637,0.007902,62.914024,0.008621,-41.40003,0.009339,-147.907061,0.010057,-225.105434,0.010776,-313.567692,0.011494,-355.007891,0.012213,-375.384868,0.012931,-374.609962,0.013649,-304.654509,0.014368,-300.608185,0.015086,-220.502905,0.015805,-166.602369,0.016523,-44.088428,0.07779746465720286,Adequado
Sinal_137,0.0,0.0,0.000718,170.597268,0.001437,168.332796,0.002155,296.647768,0.002874,347.010041,0.003592,378.1201,0.00431,374.936361,0.005029,355.997609,0.005747,298.571273,0.006466,222.9654,0.007184,167.688595,0.007902,41.879194,0.008621,-24.434797,0.009339,-143.989843,0.010057,-216.32338,0.010776,-278.709101,0.011494,-351.93977,0.012213,-368.896497,0.012931,-383.79052,0.013649,-350.136803,0.014368,-317.625284,0.015086,-185.671738,0.015805,-170.43075,0.016523,-53.721692,0.0934814862228467,Precário
Sinal_138,0.0,0.0,0.000718,187.539985,0.001437,183.66404,0.002155,297.706122,0.002874,321.261869,0.003592,366.123012,0.00431,385.697489,0.005029,343.546918,0.005747,318.267712,0.006466,244.142165,0.007184,150.404537,0.007902,39.302022,0.008621,-23.894592,0.009339,-126.890555,0.010057,-227.706409,0.010776,-306.35051,0.011494,-340.261661,0.012213,-376.087162,0.012931,-379.776273,0.013649,-322.07627,0.014368,-313.524368,0.015086,-199.295823,0.015805,-188.359558,0.016523,-58.229997,0.10422672858625955,Crítico
Sinal_139,0.0,0.0,0.000718,170.401892,0.001437,186.117904,0.002155,296.268822,0.002874,349.547493,0.003592,366.406737,0.00431,380.415527,0.005029,340.933927,0.005747,318.415793,0.006466,232.003482,0.007184,130.884479,0.007902,57.417843,0.008621,-39.443686,0.009339,-116.30956,0.010057,-208.668931,0.010776,-308.20078,0.011494,-336.071168,0.012213,-373.774353,0.012931,-373.822089,0.013649,-349.96085,0.014368,-317.466413,0.015086,-199.978988,0.015805,-176.669964,0.016523,-49.185937,0.09054917119810806,Precário
Sinal_140,0.0,0.0,0.000718,159.870544,0.001437,174.957928,0.002155,287.544801,0.002874,327.207213,0.003592,378.566259,0.00431,375.220574,0.005029,357.794821,0.005747,312.91024,0.006466,242.450707,0.007184,165.701416,0.007902,25.768253,0.008621,-12.1283,0.009339,-135.964529,0.010057,-233.98909,0.010776,-295.211123,0.011494,-356.036841,0.012213,-368.053546,0.012931,-386.29396,0.013649,-333.701965,0.014368,-303.177553,0.015086,-192.656241,0.015805,-162.71899,0.016523,-48.849315,0.07944516409559539,Adequado
Sinal_141,0.0,0.0,0.000718,153.103816,0.001437,177.52898,0.002155,302.508371,0.002874,318.332324,0.003592,356.988381,0.00431,389.734828,0.005029,360.997893,0.005747,303.759869,0.006466,244.031435,0.007184,176.758829,0.007902,44.456983,0.008621,-26.280262,0.009339,-150.757258,0.010057,-236.49853,0.010776,-288.384239,0.011494,-353.443616,0.012213,-385.573718,0.012931,-370.683343,0.013649,-317.80649,0.014368,-316.87352,0.015086,-198.662044,0.015805,-156.408881,0.016523,-46.720692,0.07685440454106471,Adequado
Sinal_142,0.0,0.0,0.000718,132.386003,0.001437,195.922689,0.002155,282.223124,0.002874,327.287441,0.003592,382.674718,0.00431,369.0477,0.005029,345.872522,0.005747,316.71157,0.006466,251.073718,0.007184,169.982192,0.007902,46.782721,0.008621,-28.673573,0.009339,-145.241272,0.010057,-239.011387,0.010776,-303.606673,0.011494,-344.563259,0.012213,-360.757843,0.012931,-387.658791,0.013649,-337.810408,0.014368,-293.789621,0.015086,-213.355003,0.015805,-145.555165,0.016523,-34.192401,0.04659627132707981,Adequado
Sinal_143,0.0,0.0,0.000718,173.906898,0.001437,182.402991,0.002155,289.319687,0.002874,334.243847,0.003592,361.481768,0.00431,365.81166,0.005029,339.090137,0.005747,336.20743,0.006466,251.479635,0.007184,158.547515,0.007902,68.305573,0.008621,-46.363881,0.009339,-142.432891,0.010057,-230.382186,0.010776,-326.062389,0.011494,-340.323881,0.012213,-357.972027,0.012931,-368.877047,0.013649,-336.03263,0.014368,-308.094331,0.015086,-196.232635,0.015805,-178.28515,0.016523,-51.560355,0.09043723288592084,Precário
Sinal_144,0.0,0.0,0.000718,178.068386,0.001437,193.180212,0.002155,289.902264,0.002874,332.754468,0.003592,367.767392,0.00431,376.232242,0.005029,376.874843,0.005747,296.730656,0.006466,210.709323,0.007184,169.282638,0.007902,45.0749,0.008621,-26.671563,0.009339,-147.194216,0.010057,-206.446291,0.010776,-271.58325,0.011494,-371.277744,0.012213,-375.781735,0.012931,-373.507271,0.013649,-337.667612,0.014368,-305.585363,0.015086,-206.95313,0.015805,-183.728003,0.016523,-52.309521,0.09902039110331119,Precário
Sinal_145,0.0,0.0,0.000718,185.826203,0.001437,199.325207,0.002155,291.266875,0.002874,329.164383,0.003592,351.989274,0.00431,385.301786,0.005029,349.070424,0.005747,297.149036,0.006466,247.473277,0.007184,175.717891,0.007902,63.157921,0.008621,-41.346023,0.009339,-154.871406,0.010057,-236.748751,0.010776,-286.968096,0.011494,-338.655859,0.012213,-382.531847,0.012931,-362.445308,0.013649,-329.212187,0.014368,-308.091972,0.015086,-210.652678,0.015805,-193.107381,0.016523,-53.22804,0.10052181391829958,Crítico
Sinal_146,0.0,0.0,0.000718,150.062362,0.001437,170.622711,0.002155,282.470773,0.002874,332.765415,0.003592,376.584857,0.00431,377.830761,0.005029,339.281757,0.005747,335.857759,0.006466,247.222548,0.007184,148.357855,0.007902,62.746479,0.008621,-42.581849,0.009339,-132.312328,0.010057,-224.495749,0.010776,-325.702945,0.011494,-339.669642,0.012213,-367.182887,0.012931,-385.475802,0.013649,-337.900185,0.014368,-301.028892,0.015086,-187.003675,0.015805,-154.954193,0.016523,-44.208879,0.06982623567120946,Adequado
Sinal_147,0.0,0.0,0.000718,156.049494,0.001437,196.969346,0.002155,279.548036,0.002874,338.821614,0.003592,357.064703,0.00431,369.222618,0.005029,361.600601,0.005747,318.22618,0.006466,251.250273,0.007184,155.439181,0.007902,44.090959,0.008621,-27.666121,0.009339,-131.487796,0.010057,-235.720093,0.010776,-305.742126,0.011494,-356.202212,0.012213,-369.653109,0.012931,-360.388056,0.013649,-343.458155,0.014368,-296.971348,0.015086,-208.65506,0.015805,-168.364051,0.016523,-41.08969,0.0657791449205963,Adequado
Sinal_148,0.0,0.0,0.000718,182.660199,0.001437,210.25704,0.002155,280.26428,0.002874,337.970718,0.003592,368.718845,0.00431,360.822931,0.005029,355.385311,0.005747,321.482485,0.006466,232.888738,0.007184,149.504244,0.007902,49.487902,0.008621,-31.875503,0.009339,-129.955348,0.010057,-216.562617,0.010776,-305.045858,0.011494,-354.695066,0.012213,-357.458099,0.012931,-370.725501,0.013649,-345.458215,0.014368,-295.728376,0.015086,-218.94758,0.015805,-194.104244,0.016523,-49.650503,0.09537115784959248,Precário
Sinal_149,0.0,0.0,0.000718,193.343043,0.001437,200.19093,0.002155,288.304312,0.002874,331.018854,0.003592,360.9928,0.00431,375.844888,0.005029,371.114954,0.005747,298.952418,0.006466,218.564998,0.007184,168.804198,0.007902,49.823581,0.008621,-30.627648,0.009339,-147.537198,0.010057,-212.055711,0.010776,-277.083419,0.011494,-364.89633,0.012213,-375.502734,0.012931,-367.485865,0.013649,-334.639282,0.014368,-304.258264,0.015086,-210.964947,0.015805,-199.276839,0.016523,-56.483111,0.10934640853240471,Crítico
Sinal_150,0.0,0.0,0.000718,171.999085,0.001437,186.719386,0.002155,281.300724,0.002874,320.429678,0.003592,365.15515,0.00431,387.506702,0.005029,361.71524,0.005747,314.568754,0.006466,238.809669,0.007184,157.037745,0.007902,44.885161,0.008621,-27.849833,0.009339,-134.446368,0.010057,-225.166015,0.010776,-299.284454,0.011494,-356.026977,0.012213,-383.065461,0.012931,-376.081806,0.013649,-324.881569,0.014368,-296.641295,0.015086,-199.950564,0.015805,-177.701313,0.016523,-50.284285,0.08250137763775726,Precário
Sinal_151,0.0,0.0,0.000718,181.038127,0.001437,203.600679,0.002155,301.344996,0.002874,327.375949,0.003592,346.938325,0.00431,387.794598,0.005029,348.375913,0.005747,298.461868,0.006466,241.678824,0.007184,171.06297,0.007902,70.027681,0.008621,-46.975248,0.009339,-153.505285,0.010057,-229.028924,0.010776,-288.163301,0.011494,-337.782049,0.012213,-384.981865,0.012931,-359.141599,0.013649,-325.023777,0.014368,-316.884745,0.015086,-217.264738,0.015805,-189.139096,0.016523,-51.480017,0.09985131407076336,Precário
Sinal_152,0.0,0.0,0.000718,161.327728,0.001437,177.30016,0.002155,302.710778,0.002874,324.904333,0.003592,366.785765,0.00431,372.460906,0.005029,357.369541,0.005747,330.042502,0.006466,219.570348,0.007184,161.241053,0.007902,68.213931,0.008621,-45.411012,0.009339,-147.647171,0.010057,-204.212586,0.010776,-309.233149,0.011494,-359.777209,0.012213,-364.770082,0.012931,-376.95337,0.013649,-326.414862,0.014368,-317.842986,0.015086,-197.685621,0.015805,-163.291127,0.016523,-50.014872,0.0832258342656289,Precário
Sinal_153,0.0,0.0,0.000718,167.226256,0.001437,202.565441,0.002155,289.625994,0.002874,354.298369,0.003592,350.681552,0.00431,375.986418,0.005029,363.579526,0.005747,291.7081,0.006466,231.211132,0.007184,162.376691,0.007902,61.688057,0.008621,-40.917204,0.009339,-143.862487,0.010057,-220.088753,0.010776,-277.637505,0.011494,-351.54676,0.012213,-379.840984,0.012931,-353.245484,0.013649,-355.015843,0.014368,-310.340218,0.015086,-212.973564,0.015805,-179.74081,0.016523,-44.084548,0.08509989800192551,Precário
Sinal_154,0.0,0.0,0.000718,166.434558,0.001437,188.433794,0.002155,273.688685,0.002874,319.331423,0.003592,377.293509,0.00431,394.78406,0.005029,347.985512,0.005747,310.829914,0.006466,246.084842,0.007184,154.786384,0.007902,47.019506,0.008621,-29.870769,0.009339,-132.422466,0.010057,-230.477405,0.010776,-300.189355,0.011494,-340.881997,0.012213,-386.232932,0.012931,-389.257136,0.013649,-326.939329,0.014368,-288.344993,0.015086,-200.558917,0.015805,-174.125129,0.016523,-47.277332,0.07859187036639007,Adequado
Sinal_155,0.0,0.0,0.000718,149.226416,0.001437,167.73497,0.002155,293.558732,0.002874,350.659445,0.003592,360.226822,0.00431,379.106255,0.005029,358.935901,0.005747,309.307645,0.006466,231.484347,0.007184,161.778547,0.007902,65.532524,0.008621,-43.784247,0.009339,-145.259159,0.010057,-217.4638,0.010776,-294.25146,0.011494,-352.222946,0.012213,-377.414889,0.012931,-366.184822,0.013649,-350.367984,0.014368,-316.600301,0.015086,-184.89196,0.015805,-153.687172,0.016523,-44.079875,0.06885125656274597,Adequado
Sinal_156,0.0,0.0,0.000718,173.365594,0.001437,201.050501,0.002155,272.547916,0.002874,323.79612,0.003592,349.355239,0.00431,382.921925,0.005029,369.128691,0.005747,308.668597,0.006466,240.87031,0.007184,175.683692,0.007902,72.618159,0.008621,-48.688996,0.009339,-158.385093,0.010057,-229.098605,0.010776,-294.091849,0.011494,-359.97202,0.012213,-384.777689,0.012931,-357.329921,0.013649,-327.664029,0.014368,-288.450655,0.015086,-209.611942,0.015805,-184.735859,0.016523,-46.696735,0.08693867322248641,Precário
Sinal_157,0.0,0.0,0.000718,163.35623,0.001437,214.428647,0.002155,269.368039,0.002874,316.89902,0.003592,383.132144,0.00431,385.156984,0.005029,352.363893,0.005747,308.479418,0.006466,237.846868,0.007184,154.742877,0.007902,45.486792,0.008621,-28.53037,0.009339,-132.515299,0.010057,-224.068203,0.010776,-294.640746,0.011494,-346.70863,0.012213,-377.803091,0.012931,-391.228391,0.013649,-329.469739,0.014368,-278.988009,0.015086,-224.389152,0.015805,-178.442165,0.016523,-41.854399,0.07834383228624182,Adequado
Sinal_158,0.0,0.0,0.000718,161.647706,0.001437,199.818999,0.002155,289.605996,0.002874,321.661041,0.003592,359.570056,0.00431,389.204396,0.005029,359.334409,0.005747,299.569996,0.006466,241.989959,0.007184,168.009347,0.007902,49.068735,0.008621,-30.601529,0.009339,-144.443408,0.010057,-231.964397,0.010776,-286.081031,0.011494,-349.627031,0.012213,-386.517796,0.012931,-370.412934,0.013649,-324.853525,0.014368,-302.826653,0.015086,-214.535638,0.015805,-171.731589,0.016523,-44.607103,0.07466377986220249,Adequado
Sinal_159,0.0,0.0,0.000718,155.874791,0.001437,191.808459,0.002155,285.458746,0.002874,332.75164,0.003592,362.482814,0.00431,364.282702,0.005029,355.814516,0.005747,324.286095,0.006466,249.85134,0.007184,164.771421,0.007902,49.587233,0.008621,-31.214347,0.009339,-141.77283,0.010057,-235.529197,0.010776,-310.1744,0.011494,-354.527843,0.012213,-361.031267,0.012931,-367.005483,0.013649,-337.68021,0.014368,-301.233656,0.015086,-206.44637,0.015805,-165.296962,0.016523,-43.198063,0.06589230794023143,Adequado
Sinal_160,0.0,0.0,0.000718,175.428303,0.001437,170.17036,0.002155,296.372902,0.002874,337.445207,0.003592,377.793094,0.00431,365.236061,0.005029,340.71176,0.005747,312.195967,0.006466,245.544445,0.007184,178.855816,0.007902,43.860701,0.008621,-25.548551,0.009339,-152.74891,0.010057,-237.280521,0.010776,-296.916971,0.011494,-341.099579,0.012213,-355.192207,0.012931,-384.358244,0.013649,-341.149478,0.014368,-315.174041,0.015086,-187.746564,0.015805,-174.425479,0.016523,-55.832647,0.09627481222394095,Precário
Sinal_161,0.0,0.0,0.000718,166.596676,0.001437,172.32348,0.002155,297.673653,0.002874,326.691187,0.003592,364.722334,0.00431,390.03454,0.005029,340.615378,0.005747,314.158465,0.006466,251.228766,0.007184,159.230092,0.007902,49.550461,0.008621,-31.594974,0.009339,-136.832425,0.010057,-235.209531,0.010776,-305.019534,0.011494,-334.896036,0.012213,-380.865893,0.012931,-378.516129,0.013649,-326.367697,0.014368,-315.62966,0.015086,-190.378212,0.015805,-167.875781,0.016523,-51.629474,0.08475568334488552,Precário
Sinal_162,0.0,0.0,0.000718,157.965845,0.001437,172.567798,0.002155,266.502848,0.002874,333.449243,0.003592,381.414785,0.00431,384.367374,0.005029,348.282289,0.005747,320.772619,0.006466,233.620334,0.007184,163.97147,0.007902,80.801566,0.008621,-55.641085,0.009339,-152.055557,0.010057,-216.116952,0.010776,-307.276053,0.011494,-345.003052,0.012213,-375.96495,0.012931,-389.125713,0.013649,-341.913116,0.014368,-286.030072,0.015086,-184.208445,0.015805,-164.112234,0.016523,-45.406823,0.07446060652093907,Adequado
Sinal_163,0.0,0.0,0.000718,154.099074,0.001437,180.773352,0.002155,275.596452,0.002874,354.027933,0.003592,364.410005,0.00431,372.045022,0.005029,351.881342,0.005747,317.001176,0.006466,237.914933,0.007184,159.381497,0.007902,79.549438,0.008621,-55.181662,0.009339,-146.919302,0.010057,-219.446436,0.010776,-305.230523,0.011494,-346.360668,0.012213,-370.150024,0.012931,-366.700232,0.013649,-358.171029,0.014368,-298.747567,0.015086,-191.627974,0.015805,-163.849613,0.016523,-41.725623,0.06783428234553622,Adequado
Sinal_164,0.0,0.0,0.000718,152.184871,0.001437,204.64564,0.002155,300.567679,0.002874,330.046795,0.003592,345.177389,0.00431,384.547306,0.005029,364.111605,0.005747,312.077817,0.006466,239.587889,0.007184,144.936309,0.007902,47.691659,0.008621,-31.043408,0.009339,-124.40397,0.010057,-222.311018,0.010776,-299.417607,0.011494,-355.094155,0.012213,-385.44924,0.012931,-354.775145,0.013649,-328.911901,0.014368,-314.985605,0.015086,-220.967734,0.015805,-164.806577,0.016523,-40.163266,0.07271066157171602,Adequado
Sinal_165,0.0,0.0,0.000718,155.945862,0.001437,177.581793,0.002155,283.788767,0.002874,331.007762,0.003592,378.742967,0.00431,373.800093,0.005029,363.788057,0.005747,297.116427,0.006466,234.733229,0.007184,189.658278,0.007902,42.511315,0.008621,-23.68218,0.009339,-162.020327,0.010057,-233.445561,0.010776,-276.493119,0.011494,-359.368153,0.012213,-369.272072,0.012931,-384.236877,0.013649,-338.755465,0.014368,-299.645216,0.015086,-194.396699,0.015805,-160.603525,0.016523,-46.471505,0.07772352450259143,Adequado
Sinal_166,0.0,0.0,0.000718,178.655774,0.001437,185.375687,0.002155,281.263226,0.002874,359.930553,0.003592,361.747578,0.00431,385.498749,0.005029,352.795757,0.005747,293.18756,0.006466,229.034925,0.007184,153.038743,0.007902,67.7031,0.008621,-46.243629,0.009339,-137.95452,0.010057,-213.894223,0.010776,-281.821887,0.011494,-340.46262,0.012213,-385.082997,0.012931,-366.049508,0.013649,-361.205979,0.014368,-306.526959,0.015086,-193.600724,0.015805,-186.234933,0.016523,-50.221069,0.09558056692578562,Precário
Sinal_167,0.0,0.0,0.000718,188.979082,0.001437,172.880896,0.002155,272.334087,0.002874,334.174704,0.003592,364.370603,0.00431,367.164,0.005029,361.646701,0.005747,325.763722,0.006466,247.68023,0.007184,165.108448,0.007902,42.900793,0.008621,-25.813292,0.009339,-140.3419,0.010057,-234.688707,0.010776,-309.595347,0.011494,-360.808478,0.012213,-364.033193,0.012931,-369.388024,0.013649,-339.05055,0.014368,-293.367752,0.015086,-182.549474,0.015805,-190.100349,0.016523,-57.80892,0.10264707008982758,Crítico
Sinal_168,0.0,0.0,0.000718,177.837238,0.001437,200.573359,0.002155,298.836804,0.002874,348.385089,0.003592,357.972636,0.00431,375.905934,0.005029,342.67464,0.005747,314.328523,0.006466,223.732769,0.007184,144.531816,0.007902,81.847017,0.008621,-57.704565,0.009339,-136.151597,0.010057,-202.126042,0.010776,-302.538376,0.011494,-337.285075,0.012213,-371.43261,0.012931,-364.602528,0.013649,-347.834047,0.014368,-318.532438,0.015086,-212.706453,0.015805,-186.922841,0.016523,-49.601114,0.09830555571949234,Precário
Sinal_169,0.0,0.0,0.000718,149.279809,0.001437,168.660174,0.002155,295.648767,0.002874,325.084319,0.003592,368.024163,0.00431,386.637387,0.005029,351.199251,0.005747,314.798761,0.006466,234.16774,0.007184,174.699226,0.007902,72.297126,0.008621,-48.151604,0.009339,-158.731354,0.010057,-221.543071,0.010776,-299.481151,0.011494,-347.367659,0.012213,-378.656939,0.012931,-380.38663,0.013649,-326.667498,0.014368,-312.411583,0.015086,-188.984944,0.015805,-151.779614,0.016523,-45.875293,0.07028238816970948,Adequado
Sinal_170,0.0,0.0,0.000718,172.277453,0.001437,188.145486,0.002155,291.751564,0.002874,332.458996,0.003592,372.421677,0.00431,388.434817,0.005029,343.436813,0.005747,311.288086,0.006466,241.731783,0.007184,139.278528,0.007902,35.7864,0.008621,-21.95184,0.009339,-116.025686,0.010057,-223.695808,0.010776,-300.890585,0.011494,-337.270839,0.012213,-380.077806,0.012931,-383.152243,0.013649,-335.612169,0.014368,-308.723934,0.015086,-202.60909,0.015805,-177.875346,0.016523,-50.45579,0.08965068393741227,Precário
Sinal_171,0.0,0.0,0.000718,152.300883,0.001437,176.901177,0.002155,296.416944,0.002874,325.713125,0.003592,367.962669,0.00431,362.717247,0.005029,363.229769,0.005747,329.16927,0.006466,229.222536,0.007184,174.359323,0.007902,58.224451,0.008621,-36.811517,0.009339,-155.007403,0.010057,-218.491627,0.010776,-307.093248,0.011494,-366.655473,0.012213,-357.078161,0.012931,-374.660977,0.013649,-329.76532,0.014368,-310.991335,0.015086,-197.227285,0.015805,-155.792157,0.016523,-46.394891,0.07286433359755773,Adequado
Sinal_172,0.0,0.0,0.000718,170.428075,0.001437,201.036793,0.002155,268.862691,0.002874,323.000504,0.003592,365.01986,0.00431,398.052718,0.005029,362.876132,0.005747,298.586343,0.006466,243.176637,0.007184,154.477652,0.007902,43.53272,0.008621,-27.25804,0.009339,-130.715805,0.010057,-230.146786,0.010776,-286.940039,0.011494,-350.320991,0.012213,-396.382876,0.012931,-375.195723,0.013649,-329.77346,0.014368,-283.967942,0.015086,-209.510002,0.015805,-182.295011,0.016523,-45.53761,0.08424198825948483,Precário
Sinal_173,0.0,0.0,0.000718,160.895222,0.001437,185.513625,0.002155,298.433135,0.002874,327.158338,0.003592,387.306467,0.00431,376.468013,0.005029,326.26669,0.005747,318.704428,0.006466,243.671504,0.007184,158.650689,0.007902,50.932738,0.008621,-32.463488,0.009339,-137.795537,0.010057,-227.457923,0.010776,-307.773095,0.011494,-326.803252,0.012213,-360.981117,0.012931,-397.776032,0.013649,-333.127418,0.014368,-312.092396,0.015086,-204.554622,0.015805,-165.403549,0.016523,-48.27794,0.08272425822415806,Precário
Sinal_174,0.0,0.0,0.000718,165.91635,0.001437,181.884317,0.002155,287.09987,0.002874,331.176947,0.003592,349.868744,0.00431,403.947965,0.005029,342.306649,0.005747,297.607492,0.006466,260.0399,0.007184,166.33209,0.007902,68.834834,0.008621,-46.800847,0.009339,-147.225062,0.010057,-243.723367,0.010776,-294.511006,0.011494,-327.125671,0.012213,-400.209979,0.012931,-364.274138,0.013649,-328.952225,0.014368,-307.347445,0.015086,-194.772921,0.015805,-172.643097,0.016523,-47.362034,0.08754440745123193,Precário
Sinal_175,0.0,0.0,0.000718,178.56275,0.001437,218.770283,0.002155,281.200432,0.002874,336.479175,0.003592,367.212465,0.00431,359.473137,0.005029,349.687741,0.005747,320.846976,0.006466,243.323238,0.007184,149.486619,0.007902,45.29459,0.008621,-28.796935,0.009339,-127.657202,0.010057,-226.297989,0.010776,-307.57114,0.011494,-348.31181,0.012213,-355.817289,0.012931,-369.070944,0.013649,-344.28791,0.014368,-295.066419,0.015086,-227.364938,0.015805,-192.818463,0.016523,-46.704599,0.09386899171120892,Precário
Sinal_176,0.0,0.0,0.000718,173.229801,0.001437,163.86207,0.002155,277.877759,0.002874,348.762972,0.003592,370.037557,0.00431,383.942933,0.005029,348.577171,0.005747,314.559191,0.006466,245.618992,0.007184,146.507294,0.007902,46.136055,0.008621,-29.741525,0.009339,-125.036019,0.010057,-227.52417,0.010776,-304.336145,0.011494,-342.140594,0.012213,-378.606261,0.012931,-376.927478,0.013649,-351.357007,0.014368,-302.866763,0.015086,-175.40745,0.015805,-174.886918,0.016523,-52.575728,0.09056998210266327,Precário
Sinal_177,0.0,0.0,0.000718,180.448469,0.001437,194.245273,0.002155,268.244369,0.002874,336.858635,0.003592,383.921443,0.00431,376.447054,0.005029,356.198502,0.005747,315.02788,0.006466,219.350161,0.007184,149.196617,0.007902,59.578241,0.008621,-39.622442,0.009339,-133.896081,0.010057,-203.533035,0.010776,-296.913567,0.011494,-353.639082,0.012213,-370.145462,0.012931,-388.28406,0.013649,-347.268061,0.014368,-285.708677,0.015086,-202.190585,0.015805,-188.924455,0.016523,-50.67074,0.09321854886999248,Precário
Sinal_178,0.0,0.0,0.000718,179.790538,0.001437,183.186974,0.002155,277.922199,0.002874,327.43638,0.003592,369.755153,0.00431,351.299474,0.005029,360.335866,0.005747,340.034423,0.006466,246.211041,0.007184,166.17576,0.007902,39.994116,0.008621,-23.254896,0.009339,-141.038973,0.010057,-232.843387,0.010776,-320.709223,0.011494,-366.38075,0.012213,-346.012526,0.012931,-372.726069,0.013649,-334.993795,0.014368,-294.092536,0.015086,-195.689554,0.015805,-183.256799,0.016523,-54.087518,0.09904197639511336,Precário
Sinal_179,0.0,0.0,0.000718,148.441344,0.001437,200.211769,0.002155,277.637886,0.002874,337.560422,0.003592,377.10223,0.00431,362.86121,0.005029,349.599339,0.005747,315.750779,0.006466,241.447684,0.007184,170.981243,0.007902,62.480809,0.008621,-40.874917,0.009339,-151.612966,0.010057,-228.735493,0.010776,-301.078228,0.011494,-348.036577,0.012213,-357.584379,0.012931,-378.910175,0.013649,-347.374735,0.014368,-292.288374,0.015086,-213.21804,0.015805,-161.963669,0.016523,-38.341812,0.05765849118063309,Adequado
Sinal_180,0.0,0.0,0.000718,152.701939,0.001437,197.826275,0.002155,292.637632,0.002874,331.862533,0.003592,378.583202,0.00431,366.134073,0.005029,353.191641,0.005747,321.477645,0.006466,230.389782,0.007184,151.320393,0.007902,41.947636,0.008621,-25.657797,0.009339,-129.669546,0.010057,-215.874619,0.010776,-303.461167,0.011494,-354.04762,0.012213,-358.905268,0.012931,-383.492025,0.013649,-339.458205,0.014368,-305.41987,0.015086,-214.942758,0.015805,-162.603172,0.016523,-42.348839,0.06810007801200993,Adequado
Sinal_181,0.0,0.0,0.000718,170.215134,0.001437,168.160853,0.002155,276.342652,0.002874,334.18088,0.003592,372.316738,0.00431,368.433474,0.005029,359.443531,0.005747,331.614341,0.006466,244.231584,0.007184,154.912238,0.007902,38.280263,0.008621,-22.731516,0.009339,-130.640568,0.010057,-228.736262,0.010776,-315.002057,0.011494,-360.505034,0.012213,-362.920427,0.012931,-377.749341,0.013649,-340.105522,0.014368,-296.285083,0.015086,-181.565865,0.015805,-171.930551,0.016523,-52.102642,0.08736913645780497,Precário
Sinal_182,0.0,0.0,0.000718,168.342851,0.001437,189.474511,0.002155,293.69731,0.002874,344.293534,0.003592,347.186933,0.00431,387.136855,0.005029,362.842007,0.005747,312.32854,0.006466,225.859244,0.007184,140.401555,0.007902,67.923702,0.008621,-47.092666,0.009339,-127.876829,0.010057,-205.690334,0.010776,-298.926876,0.011494,-353.409615,0.012213,-388.058666,0.012931,-355.625398,0.013649,-341.874778,0.014368,-314.820026,0.015086,-202.214453,0.015805,-176.499393,0.016523,-47.228966,0.08691744595463059,Precário
Sinal_183,0.0,0.0,0.000718,165.445734,0.001437,192.632798,0.002155,290.259093,0.002874,332.756762,0.003592,375.799232,0.00431,391.841461,0.005029,348.619776,0.005747,289.220422,0.006466,239.197021,0.007184,160.063566,0.007902,34.929436,0.008621,-19.939781,0.009339,-133.363052,0.010057,-230.059972,0.010776,-276.875917,0.011494,-338.166628,0.012213,-385.359267,0.012931,-385.560101,0.013649,-337.693723,0.014368,-305.910449,0.015086,-207.398424,0.015805,-173.129572,0.016523,-47.205808,0.08408780093902393,Precário
Sinal_184,0.0,0.0,0.000718,171.606378,0.001437,168.873333,0.002155,299.886376,0.002874,325.463385,0.003592,358.690971,0.00431,378.860476,0.005029,366.488696,0.005747,328.182845,0.006466,219.236586,0.007184,157.952013,0.007902,62.852117,0.008621,-41.428583,0.009339,-143.058714,0.010057,-204.175403,0.010776,-306.831578,0.011494,-366.453889,0.012213,-374.049928,0.012931,-370.131368,0.013649,-324.578378,0.014368,-317.780104,0.015086,-187.70636,0.015805,-170.567105,0.016523,-54.722967,0.0940084905616842,Precário
Sinal_185,0.0,0.0,0.000718,186.968154,0.001437,214.481028,0.002155,262.488573,0.002874,335.831446,0.003592,361.192329,0.00431,355.321443,0.005029,363.25689,0.005747,325.750066,0.006466,243.632168,0.007184,161.520104,0.007902,57.888909,0.008621,-37.950689,0.009339,-141.841527,0.010057,-228.164623,0.010776,-310.018451,0.011494,-362.045083,0.012213,-356.006692,0.012931,-360.554913,0.013649,-345.429953,0.014368,-278.628849,0.015086,-218.005579,0.015805,-201.17102,0.016523,-48.76287,0.10155008402825479,Crítico
